0	0	115	10	9.58682442
0	0	115	18	10.8908806
0	0	106	30	10.5772228
0	0	122	31	10.7907972
0	0	112	28	9.92329597
0	0	115	12	10.1717577
0	0	115	30	9.94349957
0	0	119	7	12.2258816
0	0	952	16	8.1019783
0	0	643	30	11.0627308
0	0	679	12	10.8395872
0	0	98	27	10.5772228
0	0	98	5	9.80996799
0	0	112	11	10.6998253
0	0	609	30	11.0627308
0	0	331	19	10.2244015
0	0	952	21	9.57263947
0	0	118	18	11.5327339
0	0	679	30	12.2258816
0	0	952	30	10.6998253
0	0	122	15	9.5178318
0	0	118	21	11.6380949
0	0	106	8	11.1962624
0	0	679	10	13.1421719
0	0	98	10	11.3504124
0	0	619	0	13.8353195
0	0	119	14	10.5394821
0	0	104	12	10.2244015
0	0	679	34	10.2244015
0	0	658	15	10.6164436
0	0	643	0	9.67643642
0	0	676	7	9.66093254
0	0	122	32	8.00050926
0	0	109	24	12.04356
0	0	676	12	13.1421719
0	0	643	34	9.22019958
0	0	106	25	10.8908806
0	0	240	28	8.64236259
0	0	102	16	10.7907972
0	0	119	21	12.4490252
0	0	107	1	10.6572657
0	0	107	33	12.2258816
0	0	643	12	12.4490252
0	0	119	10	11.8894091
0	0	98	34	12.7367077
0	0	643	1	12.7367077
0	0	119	28	9.86502743
0	0	952	11	11.7558784
0	0	643	21	13.8353195
0	0	952	12	12.2258816
0	0	643	5	11.1272697
0	0	107	10	11.5327339
0	0	98	30	11.1272697
0	0	676	34	12.4490252
0	0	98	32	12.7367077
0	0	115	15	10.4680233
0	0	104	16	10.5394821
0	0	676	21	12.7367077
0	0	331	11	11.7558784
0	0	658	16	12.04356
0	0	658	0	11.8894091
0	0	102	24	12.2258816
0	0	102	11	12.04356
0	0	112	19	11.2703705
0	0	109	33	10.9449482
0	0	679	5	10.2244015
0	0	643	13	10.6572657
0	0	102	25	12.4490252
0	0	102	12	11.7558784
0	0	643	7	10.9449482
0	0	119	24	10.8395872
0	0	952	7	10.4680233
0	0	609	21	12.7367077
0	0	98	19	11.3504124
0	0	119	19	11.0627308
0	0	658	7	11.3504124
0	0	104	7	11.5327339
0	0	952	33	13.8353195
0	0	676	32	11.3504124
0	0	609	35	13.8353195
0	0	109	21	11.1272697
0	0	952	25	11.4374237
0	0	952	26	10.6572657
0	0	106	14	11.5327339
0	0	104	32	12.2258816
0	0	676	30	12.7367077
0	0	106	11	12.4490252
0	0	102	32	13.1421719
0	0	643	32	11.6380949
0	0	676	18	12.4490252
0	0	658	34	13.8353195
0	0	676	19	10.6998253
0	0	106	24	12.7367077
0	0	104	34	12.2258816
0	0	658	27	13.1421719
0	0	679	32	12.4490252
0	0	106	35	12.7367077
0	0	98	24	13.1421719
0	0	609	33	13.1421719
0	0	122	10	11.5327339
0	0	679	7	11.4374237
0	0	110	35	12.4490252
0	0	658	33	13.8353195
0	0	104	10	11.7558784
0	0	679	36	13.1421719
0	0	609	10	12.7367077
0	0	105	33	12.7367077
0	0	107	37	13.8353195
0	0	118	32	12.4490252
0	0	109	38	13.1421719
0	0	679	21	13.8353195
0	0	42	30	13.8353195
0	0	106	7	11.7558784
0	0	658	9	13.8353195
0	0	98	7	12.7367077
0	0	609	11	11.7558784
0	0	643	10	12.7367077
0	0	658	5	12.2258816
0	0	658	32	12.4490252
0	0	101	33	13.1421719
0	0	679	31	13.1421719
0	0	658	18	13.8353195
0	0	119	34	13.1421719
0	0	101	35	13.1421719
0	0	102	34	12.7367077
0	0	658	28	13.8353195
0	0	603	35	13.8353195
0	0	679	28	13.8353195
0	0	106	10	13.8353195
0	0	676	31	13.8353195
0	0	331	35	13.8353195
0	0	107	39	13.8353195
0	0	331	34	13.8353195
0	0	111	33	13.8353195
0	1.62924671
