"age_in_days","p_art"
2819,1.95827071679462
2820,1.95946873097938
2821,1.96066739967652
2822,1.96186672288591
2823,1.96306670060756
2824,1.96426733284132
2825,1.96546861958712
2826,1.96667056084479
2827,1.96787315661435
2828,1.96907640689565
2829,1.97028031168863
2830,1.97148487099322
2831,1.9726900848093
2832,1.97389595313678
2833,1.97510247597554
2834,1.97630965332561
2835,1.97751748518677
2836,1.97872597155896
2837,1.97993511244223
2838,1.98114490783632
2839,1.98235535774125
2840,1.98356646215692
2841,1.98477822108317
2842,1.98599063452001
2843,1.98720370246731
2844,1.98841742492498
2845,1.98963180189296
2846,1.99084683337118
2847,1.99206251935958
2848,1.99327885985791
2849,1.99449585486626
2850,1.99571350438453
2851,1.99693180841259
2852,1.99815076695038
2853,1.99937037999777
2854,2.00059064755476
2855,2.00181156962122
2856,2.00303314619708
2857,2.00425537728226
2858,2.00547826287669
2859,2.00670180298027
2860,2.00792599759291
2861,2.00915084671456
2862,2.01037635034515
2863,2.01160250848456
2864,2.01282932113269
2865,2.01405678828955
2866,2.01528490995502
2867,2.01651368612898
2868,2.0177431168114
2869,2.01897320200223
2870,2.02020394170132
2871,2.02143533590859
2872,2.02266738462408
2873,2.02390008784756
2874,2.02513344557907
2875,2.02636745781847
2876,2.0276021245657
2877,2.02883744582069
2878,2.03007342158338
2879,2.03131005185371
2880,2.03254733663152
2881,2.03378527591677
2882,2.03502386970942
2883,2.0362631180094
2884,2.03750302081662
2885,2.03874357813095
2886,2.03998478995239
2887,2.04122665628085
2888,2.04246917711627
2889,2.04371235245853
2890,2.04495618230758
2891,2.04620066666335
2892,2.04744580552578
2893,2.04869159889479
2894,2.0499380467703
2895,2.05118514915227
2896,2.05243290604056
2897,2.0536813174352
2898,2.05493038333599
2899,2.05618010374294
2900,2.05743047865601
2901,2.05868150807502
2902,2.05993319200001
2903,2.06118553043087
2904,2.06243852336755
2905,2.06369217080995
2906,2.06494647275794
2907,2.06620142921158
2908,2.06745704017072
2909,2.06871330563533
2910,2.06997022560531
2911,2.07122780008064
2912,2.07248602906118
2913,2.07374491254696
2914,2.07500445053772
2915,2.07626464303364
2916,2.0775254900345
2917,2.0787869915403
2918,2.0800491475509
2919,2.08131195806628
2920,2.08257542308639
2921,2.08383954261115
2922,2.0851043166405
2923,2.08636974517434
2924,2.08763582821262
2925,2.08890256575526
2926,2.09016995780226
2927,2.09143800435349
2928,2.09270670540891
2929,2.09397606096849
2930,2.09524607103204
2931,2.09651673559967
2932,2.0977880546712
2933,2.09906002824656
2934,2.10033265632579
2935,2.10160593890875
2936,2.10287987599531
2937,2.10415446758552
2938,2.10542971367927
2939,2.10670561427652
2940,2.10798216937719
2941,2.10925937898124
2942,2.11053724308856
2943,2.11181576169915
2944,2.11309493481285
2945,2.11437476242975
2946,2.11565524454966
2947,2.11693638117253
2948,2.11821817229842
2949,2.11950061792715
2950,2.1207837180586
2951,2.12206747269289
2952,2.1233518818298
2953,2.12463694546938
2954,2.12592266361154
2955,2.12720903625618
2956,2.12849606340328
2957,2.1297837450528
2958,2.13107208120462
2959,2.13236107185875
2960,2.13365071701502
2961,2.1349410166735
2962,2.13623197083405
2963,2.13752357949666
2964,2.13881584266122
2965,2.14010876032773
2966,2.14140233249607
2967,2.14269655916624
2968,2.14399144033811
2969,2.14528697601173
2970,2.14658316618701
2971,2.14788001086382
2972,2.14917751004211
2973,2.15047566372191
2974,2.15177447190311
2975,2.15307393458571
2976,2.15437405176956
2977,2.15567482345462
2978,2.15697624964091
2979,2.15827833032831
2980,2.15958106551683
2981,2.16088445520632
2982,2.16218849939676
2983,2.1634931980881
2984,2.16479855128033
2985,2.16610455897333
2986,2.1674112211671
2987,2.16871853786154
2988,2.17002650905667
2989,2.17133513475235
2990,2.17264441494845
2991,2.17395434964521
2992,2.17526493884228
2993,2.17657618253972
2994,2.17788808073748
2995,2.17920063343549
2996,2.18051384063379
2997,2.18182770233216
2998,2.18314221853067
2999,2.18445738922924
3000,2.1857732144278
3001,2.18708969412627
3002,2.18840682832466
3003,2.18972461702291
3004,2.19104306022094
3005,2.19236215791874
3006,2.1936819101162
3007,2.1950023168133
3008,2.19632337800996
3009,2.19764509370625
3010,2.19896746390195
3011,2.20029048859707
3012,2.20161416779165
3013,2.20293850148551
3014,2.20426348967869
3015,2.20558913237106
3016,2.20691542956264
3017,2.20824238125337
3018,2.20956998744318
3019,2.21089824813199
3020,2.21222716331985
3021,2.21355673300664
3022,2.21488695719233
3023,2.2162178358768
3024,2.2175493690601
3025,2.21888155674215
3026,2.22021439892287
3027,2.22154789560228
3028,2.22288204678025
3029,2.22421685245683
3030,2.22555231263186
3031,2.22688842730536
3032,2.22822519647729
3033,2.2295626201476
3034,2.23090069831617
3035,2.23223943098304
3036,2.23357881814818
3037,2.23491885981139
3038,2.23625955597285
3039,2.23760090663231
3040,2.23894291178985
3041,2.24028557144535
3042,2.24162888559882
3043,2.24297285425016
3044,2.24431747739936
3045,2.24566275504638
3046,2.24700868719117
3047,2.24835527383368
3048,2.24970251497387
3049,2.2510504106117
3050,2.25239896074694
3051,2.25374816537997
3052,2.25509802451035
3053,2.25644853813821
3054,2.25779970626348
3055,2.25915152888611
3056,2.26050400600607
3057,2.26185713762322
3058,2.26321092373769
3059,2.26456536434927
3060,2.26592045945809
3061,2.26727620906397
3062,2.26863261316685
3063,2.26998967176673
3064,2.27134738486367
3065,2.27270575245748
3066,2.27406477454816
3067,2.27542445113571
3068,2.27678478222005
3069,2.27814576780112
3070,2.27950740787892
3071,2.28086970245341
3072,2.28223265152449
3073,2.28359625509222
3074,2.28496051315643
3075,2.2863254257172
3076,2.28769099277434
3077,2.28905721432799
3078,2.29042409037793
3079,2.29179162092426
3080,2.29315980596694
3081,2.29452864550575
3082,2.29589813954091
3083,2.29726828807206
3084,2.29863909109954
3085,2.30001054862304
3086,2.30138266064262
3087,2.30275542715816
3088,2.30412884816972
3089,2.30550292367715
3090,2.30687765368048
3091,2.30825303817972
3092,2.30962907717468
3093,2.31100577066549
3094,2.31238311865203
3095,2.31376112113425
3096,2.31513977811216
3097,2.3165190895856
3098,2.31789905555469
3099,2.31927967601929
3100,2.32066095097937
3101,2.322042880435
3102,2.323425464386
3103,2.32480870283242
3104,2.3261925957741
3105,2.32757714321111
3106,2.32896234514343
3107,2.33034820157097
3108,2.3317347124937
3109,2.3331218779116
3110,2.33450969782459
3111,2.33589817223273
3112,2.33728730113584
3113,2.33867708453395
3114,2.34006752242709
3115,2.34145861481515
3116,2.34285036169813
3117,2.34424276307594
3118,2.34563581894856
3119,2.34702952931596
3120,2.3484238941781
3121,2.34981891353495
3122,2.35121458738659
3123,2.35261091573276
3124,2.35400789857356
3125,2.35540553590891
3126,2.35680382773884
3127,2.35820277406324
3128,2.35960237488213
3129,2.36100263019542
3130,2.36240354000315
3131,2.36380510430515
3132,2.36520732310159
3133,2.36661019639223
3134,2.3680137241771
3135,2.36941790645626
3136,2.37082274322957
3137,2.37222823449699
3138,2.37363438025862
3139,2.37504118051423
3140,2.37644863526392
3141,2.37785674450759
3142,2.37926550824521
3143,2.38067492647689
3144,2.38208499920238
3145,2.38349572642182
3146,2.38490710813504
3147,2.3863191443421
3148,2.38773183504292
3149,2.38914518023744
3150,2.39055917992571
3151,2.39197383410766
3152,2.39338914278317
3153,2.39480510595234
3154,2.39622172361515
3155,2.3976389957714
3156,2.39905692242123
3157,2.40047550356445
3158,2.40189473920121
3159,2.40331462933135
3160,2.40473517395482
3161,2.40615637307167
3162,2.40757822668183
3163,2.40900073478532
3164,2.41042389738198
3165,2.41184771447191
3166,2.41327218605505
3167,2.41469731213118
3168,2.41612309270059
3169,2.41754952776305
3170,2.41897661731865
3171,2.42040436136716
3172,2.42183275990877
3173,2.42326181294319
3174,2.42469152047063
3175,2.42612188249106
3176,2.42755289900424
3177,2.42898457001034
3178,2.43041689550917
3179,2.43184987550086
3180,2.43328350998531
3181,2.43471779896233
3182,2.43615274243221
3183,2.43758834039471
3184,2.4390245928498
3185,2.44046149979745
3186,2.44189906123774
3187,2.44333727717053
3188,2.44477614759585
3189,2.44621567251372
3190,2.4476558519239
3191,2.44909668582664
3192,2.45053817422169
3193,2.4519803171091
3194,2.45342311448883
3195,2.45486656636089
3196,2.45631067272524
3197,2.45775543358185
3198,2.45920084893064
3199,2.46064691877161
3200,2.46209364310477
3201,2.46354102192995
3202,2.46498905524732
3203,2.46643774305679
3204,2.46788708535828
3205,2.46933708215181
3206,2.47078773343728
3207,2.47223903921465
3208,2.47369099948418
3209,2.47514361424537
3210,2.4765968834985
3211,2.47805080724364
3212,2.47950538548031
3213,2.48096061820894
3214,2.48241650542936
3215,2.48387304714148
3216,2.48533024334532
3217,2.48678809404083
3218,2.48824659922804
3219,2.48970575890681
3220,2.49116557307724
3221,2.49262604173918
3222,2.49408716489267
3223,2.49554894253779
3224,2.49701137467416
3225,2.4984744613023
3226,2.49993820242166
3227,2.50140259803252
3228,2.50286764813475
3229,2.50433335272836
3230,2.50579971181325
3231,2.50726672538954
3232,2.50873439345703
3233,2.5102027160158
3234,2.51167169306586
3235,2.51314132460703
3236,2.51461161063941
3237,2.51608255116299
3238,2.5175541461776
3239,2.51902639568335
3240,2.52049929968021
3241,2.52197285816804
3242,2.52344707114707
3243,2.5249219386169
3244,2.52639746057775
3245,2.5278736370296
3246,2.52935046797235
3247,2.53082795340608
3248,2.53230609333055
3249,2.53378488774593
3250,2.53526433665216
3251,2.53674444004912
3252,2.53822519793693
3253,2.53970661031543
3254,2.54118867718466
3255,2.54267139854459
3256,2.54415477439526
3257,2.54563880473655
3258,2.5471234895684
3259,2.54860882889096
3260,2.55009482270401
3261,2.55158147100766
3262,2.55306877380187
3263,2.55455673108653
3264,2.55604534286162
3265,2.55753460912723
3266,2.55902452988338
3267,2.5605151051298
3268,2.56200633486669
3269,2.56349821909384
3270,2.56499075781145
3271,2.5664839510193
3272,2.56797779871757
3273,2.56947230090604
3274,2.57096745758469
3275,2.57246326875363
3276,2.5739597344128
3277,2.57545685456214
3278,2.57695462920163
3279,2.57845305833116
3280,2.5799521419509
3281,2.58145188006067
3282,2.58295227266056
3283,2.58445331975048
3284,2.58595502133045
3285,2.58745737740035
3286,2.5889603879603
3287,2.59046405301022
3288,2.59196837255005
3289,2.59347334657974
3290,2.59497897509933
3291,2.59648525810889
3292,2.59799219560816
3293,2.59949978759725
3294,2.6010080340762
3295,2.60251693504493
3296,2.60402649050343
3297,2.60553670045165
3298,2.60704756488963
3299,2.60855908381718
3300,2.61007125723452
3301,2.61158408514145
3302,2.61309756753799
3303,2.61461170442425
3304,2.61612649579998
3305,2.61764194166536
3306,2.61915804202021
3307,2.62067479686463
3308,2.6221922061985
3309,2.62371027002195
3310,2.62522898833483
3311,2.62674836113704
3312,2.6282683884288
3313,2.62978907020996
3314,2.63131040648036
3315,2.63283239724032
3316,2.63435504248946
3317,2.63587834222802
3318,2.63740229645573
3319,2.63892690517289
3320,2.64045216837924
3321,2.64197808607472
3322,2.6435046582596
3323,2.64503188493357
3324,2.6465597660967
3325,2.64808830174913
3326,2.64961749189056
3327,2.6511473365211
3328,2.6526778356408
3329,2.65420898924957
3330,2.65574079734734
3331,2.65727325993426
3332,2.65880637701001
3333,2.66034014857503
3334,2.66187457462889
3335,2.66340965517168
3336,2.66494539020339
3337,2.66648177972408
3338,2.66801882373368
3339,2.66955652223223
3340,2.67109487521952
3341,2.67263388269564
3342,2.67417354466069
3343,2.67571386111451
3344,2.67725483205715
3345,2.67879645748844
3346,2.68033873740862
3347,2.6818816718175
3348,2.683425260715
3349,2.68496950410133
3350,2.68651440197625
3351,2.68805995434003
3352,2.68960616119219
3353,2.69115302253307
3354,2.69270053836257
3355,2.69424870868059
3356,2.69579753348731
3357,2.69734701278254
3358,2.69889714656627
3359,2.70044793483847
3360,2.70199937759926
3361,2.70355147484847
3362,2.70510422658615
3363,2.70665763281228
3364,2.70821169352682
3365,2.70976640872979
3366,2.71132177842111
3367,2.71287780260087
3368,2.71443448126891
3369,2.71599181442537
3370,2.7175498020701
3371,2.71910844420315
3372,2.72066774082459
3373,2.72222769193404
3374,2.72378829753196
3375,2.72534955761806
3376,2.72691147219236
3377,2.7284740412548
3378,2.73003726480549
3379,2.73160114284435
3380,2.73316567537143
3381,2.7347308623866
3382,2.7362967038898
3383,2.73786319988118
3384,2.7394303503606
3385,2.74099815532805
3386,2.74256661478368
3387,2.74413572872728
3388,2.74570549715883
3389,2.74727592007842
3390,2.74884699748613
3391,2.75041872938172
3392,2.75199111576519
3393,2.75356415663657
3394,2.75513785199612
3395,2.7567122018433
3396,2.75828720617833
3397,2.75986286500137
3398,2.76143917831222
3399,2.76301614611106
3400,2.76459376839751
3401,2.76617204517186
3402,2.76775097643404
3403,2.769330562184
3404,2.77091080242161
3405,2.77249169714699
3406,2.77407324636014
3407,2.77565545006093
3408,2.77723830824963
3409,2.77882182092583
3410,2.78040598808971
3411,2.78199080974123
3412,2.78357628588056
3413,2.78516241650716
3414,2.78674920162162
3415,2.78833664122365
3416,2.78992473531329
3417,2.79151348389038
3418,2.79310288695507
3419,2.79469294450736
3420,2.79628365654695
3421,2.79787502307423
3422,2.79946704408905
3423,2.80105971959109
3424,2.80265304958069
3425,2.80424703405777
3426,2.80584167302236
3427,2.80743696647417
3428,2.8090329144136
3429,2.81062951684029
3430,2.81222677375433
3431,2.81382468515576
3432,2.81542325104438
3433,2.81702247142053
3434,2.81862234628378
3435,2.82022287563449
3436,2.82182405947251
3437,2.82342589779774
3438,2.8250283906102
3439,2.82663153790995
3440,2.82823533969689
3441,2.82983979597102
3442,2.8314449067323
3443,2.83305067198089
3444,2.83465709171666
3445,2.83626416593939
3446,2.83787189464958
3447,2.83948027784657
3448,2.84108931553079
3449,2.84269900770201
3450,2.84430935436058
3451,2.84592035550592
3452,2.84753201113852
3453,2.84914432125803
3454,2.85075728586466
3455,2.85237090495838
3456,2.85398517853898
3457,2.85560010660667
3458,2.85721568916117
3459,2.85883192620274
3460,2.86044881773136
3461,2.86206636374678
3462,2.8636845642492
3463,2.86530341923845
3464,2.86692292871474
3465,2.86854309267773
3466,2.87016391112764
3467,2.87178538406455
3468,2.87340751148812
3469,2.87503029339861
3470,2.87665372979602
3471,2.87827782068006
3472,2.87990256605092
3473,2.88152796590853
3474,2.883154020253
3475,2.88478072908429
3476,2.88640809240241
3477,2.88803611020689
3478,2.88966478249832
3479,2.89129410927659
3480,2.89292409054133
3481,2.8945547262928
3482,2.89618601653087
3483,2.89781796125577
3484,2.89945056046718
3485,2.90108381416533
3486,2.9027177223501
3487,2.90435228502122
3488,2.90598750217919
3489,2.90762337382374
3490,2.90925989995475
3491,2.91089708057239
3492,2.91253491567654
3493,2.9141734052674
3494,2.91581254934461
3495,2.91745234790828
3496,2.91909280095849
3497,2.92073390849521
3498,2.92237567051838
3499,2.9240180870281
3500,2.92566115802409
3501,2.92730488350671
3502,2.92894926347573
3503,2.93059429793104
3504,2.93223998687286
3505,2.93388633030115
3506,2.9355333282157
3507,2.93718098061667
3508,2.93882928750389
3509,2.94047824887763
3510,2.94212786473744
3511,2.9437781350839
3512,2.94542905991642
3513,2.94708063923542
3514,2.94873287304059
3515,2.9503857613321
3516,2.95203930410983
3517,2.95369350137381
3518,2.95534835312404
3519,2.95700385936057
3520,2.95866002008329
3521,2.96031683529219
3522,2.96197430498747
3523,2.96363242916864
3524,2.96529120783614
3525,2.96695064098983
3526,2.96861072862967
3527,2.97027147075558
3528,2.9719328673677
3529,2.973594918466
3530,2.97525762405016
3531,2.97692098412081
3532,2.9785849986774
3533,2.98024966772002
3534,2.98191499124858
3535,2.98358096926353
3536,2.98524760176417
3537,2.98691488875098
3538,2.9885828302239
3539,2.9902514261829
3540,2.99192067662773
3541,2.99359058155866
3542,2.99526114097551
3543,2.99693235487843
3544,2.99860422326733
3545,3.00027674614201
3546,3.00194992350278
3547,3.00362375534943
3548,3.00529824168208
3549,3.00697338250066
3550,3.008649177805
3551,3.01032562759551
3552,3.01200273187162
3553,3.01368049063383
3554,3.01535890388155
3555,3.0170379716154
3556,3.01871769383517
3557,3.02039807054053
3558,3.02207910173183
3559,3.02376078740898
3560,3.025443127572
3561,3.02712612222079
3562,3.02880977135522
3563,3.03049407497557
3564,3.03217903308158
3565,3.0338646456736
3566,3.03555091275107
3567,3.03723783431436
3568,3.03892541036347
3569,3.04061364089821
3570,3.04230252591887
3571,3.04399206542501
3572,3.04568225941691
3573,3.04737310789439
3574,3.04906461085765
3575,3.05075676830652
3576,3.05244958024108
3577,3.05414304666126
3578,3.05583716756708
3579,3.05753194295862
3580,3.05922737283574
3581,3.06092345719842
3582,3.06262019604665
3583,3.06431758938065
3584,3.06601563719995
3585,3.06771433950506
3586,3.06941369629563
3587,3.07111370757181
3588,3.07281437333366
3589,3.07451569358081
3590,3.07621766831357
3591,3.07792029753188
3592,3.07962358123579
3593,3.08132751942495
3594,3.08303211209959
3595,3.08473735926013
3596,3.08644326090577
3597,3.08814981703692
3598,3.08985702765358
3599,3.09156489275586
3600,3.09327341234329
3601,3.09498258641621
3602,3.09669241497471
3603,3.09840289801847
3604,3.10011403554775
3605,3.1018258275624
3606,3.10353827406241
3607,3.10525137504777
3608,3.10696513051853
3609,3.10867954047466
3610,3.11039460491603
3611,3.11211032384304
3612,3.11382669725503
3613,3.11554372515256
3614,3.11726140753548
3615,3.11897974440361
3616,3.12069873575712
3617,3.12241838159596
3618,3.12413868191996
3619,3.12585963672919
3620,3.12758124602382
3621,3.12930350980359
3622,3.13102642806853
3623,3.13275000081894
3624,3.13447422805473
3625,3.13619910977526
3626,3.13792464598153
3627,3.13965083667292
3628,3.14137768184936
3629,3.14310518151082
3630,3.14483333565784
3631,3.14656214428986
3632,3.14829160740708
3633,3.1500217250093
3634,3.15175249709699
3635,3.15348392366985
3636,3.1552160047276
3637,3.15694874027059
3638,3.15868213029864
3639,3.16041617481204
3640,3.16215087381022
3641,3.16388622729385
3642,3.16562223526243
3643,3.1673588977161
3644,3.16909621465485
3645,3.17083418607862
3646,3.17257281198765
3647,3.17431209238164
3648,3.17605202726063
3649,3.17779261662448
3650,3.17953386047383
